# dep octanol octanoic pentanol
8.282828282828282873e-01 1.292929292929293206e-01 3.232323232323233014e-02 1.010101010101010187e-02
7.979797979797980112e-01 1.616161616161616577e-01 4.040404040404041441e-02 0.000000000000000000e+00
6.428571428571429047e-01 2.448979591836734915e-01 6.122448979591837287e-02 5.102040816326530726e-02
4.949494949494949725e-01 1.878787878787878951e-01 2.424242424242424587e-02 2.929292929292929282e-01
6.428571428571429047e-01 2.448979591836734915e-01 6.122448979591837287e-02 5.102040816326530726e-02
9.090909090909091717e-01 9.090909090909091161e-02 0.000000000000000000e+00 0.000000000000000000e+00
5.510204081632652517e-01 2.938775510204081343e-01 3.265306122448979192e-02 1.224489795918367180e-01
5.510204081632652517e-01 2.938775510204081343e-01 3.265306122448979192e-02 1.224489795918367180e-01
5.102040816326530726e-01 4.040816326530612401e-01 4.489795918367347344e-02 4.081632653061224858e-02
6.428571428571429047e-01 2.448979591836734915e-01 6.122448979591837287e-02 5.102040816326530726e-02
4.949494949494949725e-01 1.878787878787878951e-01 2.424242424242424587e-02 2.929292929292929282e-01
5.102040816326530726e-01 4.040816326530612401e-01 4.489795918367347344e-02 4.081632653061224858e-02
5.102040816326530726e-01 4.040816326530612401e-01 4.489795918367347344e-02 4.081632653061224858e-02
8.282828282828282873e-01 1.292929292929293206e-01 3.232323232323233014e-02 1.010101010101010187e-02
2.653061224489796088e-01 3.795918367346938771e-01 4.897959183673469830e-02 3.061224489795918435e-01
7.979797979797980112e-01 1.616161616161616577e-01 4.040404040404041441e-02 0.000000000000000000e+00
4.949494949494949725e-01 1.878787878787878951e-01 2.424242424242424587e-02 2.929292929292929282e-01
9.090909090909091717e-01 9.090909090909091161e-02 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e-01 3.142857142857142794e-01 4.285714285714285754e-02 1.428571428571428770e-01
9.090909090909091717e-01 9.090909090909091161e-02 0.000000000000000000e+00 0.000000000000000000e+00
7.171717171717171269e-01 2.262626262626263041e-01 5.656565656565657602e-02 0.000000000000000000e+00
8.282828282828282873e-01 1.292929292929293206e-01 3.232323232323233014e-02 1.010101010101010187e-02
5.000000000000000000e-01 3.142857142857142794e-01 4.285714285714285754e-02 1.428571428571428770e-01
7.070707070707070718e-01 1.292929292929293206e-01 3.232323232323233014e-02 1.313131313131313260e-01
6.082474226804123196e-01 2.536082474226803996e-01 2.474226804123711571e-02 1.134020618556701027e-01
3.163265306122449161e-01 2.734693877551020447e-01 2.040816326530612429e-03 4.081632653061224580e-01
5.714285714285713969e-01 2.571428571428571175e-01 2.857142857142857054e-02 1.428571428571428492e-01
5.816326530612244694e-01 2.408163265306122736e-01 3.469387755102041476e-02 1.428571428571428770e-01
6.326530612244898322e-01 8.367346938775510612e-02 1.836734693877551186e-02 2.653061224489796088e-01
8.061224489795918435e-01 1.224489795918367457e-01 3.061224489795918643e-02 4.081632653061224858e-02
7.142857142857143016e-01 1.714285714285714302e-01 4.285714285714285754e-02 7.142857142857143848e-02
3.163265306122449161e-01 2.734693877551020447e-01 2.040816326530612429e-03 4.081632653061224580e-01
8.163265306122449161e-01 1.387755102040816313e-01 3.469387755102040782e-02 1.020408163265306041e-02
8.061224489795918435e-01 1.224489795918367457e-01 3.061224489795918643e-02 4.081632653061224858e-02
8.163265306122449161e-01 1.387755102040816313e-01 3.469387755102040782e-02 1.020408163265306041e-02
7.575757575757575690e-01 1.898989898989899006e-01 4.242424242424242681e-02 1.010101010101010187e-02
5.714285714285713969e-01 2.571428571428571175e-01 2.857142857142857054e-02 1.428571428571428492e-01
7.070707070707070718e-01 1.292929292929293206e-01 3.232323232323233014e-02 1.313131313131313260e-01
5.714285714285713969e-01 2.571428571428571175e-01 2.857142857142857054e-02 1.428571428571428492e-01
6.082474226804123196e-01 2.536082474226803996e-01 2.474226804123711571e-02 1.134020618556701027e-01
6.326530612244898322e-01 8.367346938775510612e-02 1.836734693877551186e-02 2.653061224489796088e-01
7.142857142857143016e-01 1.714285714285714302e-01 4.285714285714285754e-02 7.142857142857143848e-02
6.082474226804123196e-01 2.536082474226803996e-01 2.474226804123711571e-02 1.134020618556701027e-01
7.070707070707070718e-01 1.292929292929293206e-01 3.232323232323233014e-02 1.313131313131313260e-01
6.326530612244898322e-01 8.367346938775510612e-02 1.836734693877551186e-02 2.653061224489796088e-01
8.163265306122449161e-01 1.387755102040816313e-01 3.469387755102040782e-02 1.020408163265306041e-02
5.816326530612244694e-01 2.408163265306122736e-01 3.469387755102041476e-02 1.428571428571428770e-01
8.061224489795918435e-01 1.224489795918367457e-01 3.061224489795918643e-02 4.081632653061224858e-02
3.163265306122449161e-01 2.734693877551020447e-01 2.040816326530612429e-03 4.081632653061224580e-01
7.575757575757575690e-01 1.898989898989899006e-01 4.242424242424242681e-02 1.010101010101010187e-02
5.816326530612244694e-01 2.408163265306122736e-01 3.469387755102041476e-02 1.428571428571428770e-01
7.142857142857143016e-01 1.714285714285714302e-01 4.285714285714285754e-02 7.142857142857143848e-02
7.575757575757575690e-01 1.898989898989899006e-01 4.242424242424242681e-02 1.010101010101010187e-02
3.469387755102041337e-01 2.448979591836734637e-01 0.000000000000000000e+00 4.081632653061224580e-01
4.545454545454545858e-01 3.353535353535354036e-01 3.838383838383838814e-02 1.717171717171717404e-01
5.463917525773196449e-01 1.835051546391752719e-01 1.237113402061855785e-02 2.577319587628866260e-01
6.836734693877551949e-01 1.489795918367347038e-01 2.448979591836734915e-02 1.428571428571428770e-01
3.469387755102041337e-01 2.448979591836734637e-01 0.000000000000000000e+00 4.081632653061224580e-01
2.959183673469387710e-01 1.673469387755102122e-01 1.632653061224489943e-02 5.204081632653061451e-01
6.836734693877551949e-01 1.489795918367347038e-01 2.448979591836734915e-02 1.428571428571428770e-01
5.051546391752577136e-01 2.680412371134021088e-01 3.092783505154639290e-02 1.958762886597938124e-01
4.545454545454545858e-01 3.353535353535354036e-01 3.838383838383838814e-02 1.717171717171717404e-01
4.639175257731958935e-01 2.659793814432990233e-01 4.329896907216495422e-02 2.268041237113402053e-01
3.469387755102041337e-01 2.448979591836734637e-01 0.000000000000000000e+00 4.081632653061224580e-01
4.545454545454545858e-01 3.353535353535354036e-01 3.838383838383838814e-02 1.717171717171717404e-01
5.612244897959183243e-01 1.387755102040816313e-01 1.428571428571428527e-02 2.857142857142856984e-01
1.649484536082474195e-01 3.546391752577319201e-01 3.711340206185567009e-02 4.432989690721649279e-01
2.959183673469387710e-01 1.673469387755102122e-01 1.632653061224489943e-02 5.204081632653061451e-01
6.632653061224490498e-01 2.489795918367347372e-01 2.653061224489796158e-02 6.122448979591836593e-02
5.463917525773196449e-01 1.835051546391752719e-01 1.237113402061855785e-02 2.577319587628866260e-01
5.612244897959183243e-01 1.387755102040816313e-01 1.428571428571428527e-02 2.857142857142856984e-01
1.649484536082474195e-01 3.546391752577319201e-01 3.711340206185567009e-02 4.432989690721649279e-01
4.639175257731958935e-01 2.659793814432990233e-01 4.329896907216495422e-02 2.268041237113402053e-01
6.836734693877551949e-01 1.489795918367347038e-01 2.448979591836734915e-02 1.428571428571428770e-01
5.051546391752577136e-01 2.680412371134021088e-01 3.092783505154639290e-02 1.958762886597938124e-01
5.612244897959183243e-01 1.387755102040816313e-01 1.428571428571428527e-02 2.857142857142856984e-01
6.632653061224490498e-01 2.489795918367347372e-01 2.653061224489796158e-02 6.122448979591836593e-02
5.463917525773196449e-01 1.835051546391752719e-01 1.237113402061855785e-02 2.577319587628866260e-01
6.632653061224490498e-01 2.489795918367347372e-01 2.653061224489796158e-02 6.122448979591836593e-02
1.649484536082474195e-01 3.546391752577319201e-01 3.711340206185567009e-02 4.432989690721649279e-01
5.051546391752577136e-01 2.680412371134021088e-01 3.092783505154639290e-02 1.958762886597938124e-01
4.639175257731958935e-01 2.659793814432990233e-01 4.329896907216495422e-02 2.268041237113402053e-01
2.959183673469387710e-01 1.673469387755102122e-01 1.632653061224489943e-02 5.204081632653061451e-01
3.265306122448979886e-01 3.000000000000000444e-01 1.632653061224489943e-02 3.571428571428571508e-01
3.195876288659794118e-01 2.659793814432990233e-01 2.268041237113402331e-02 3.917525773195876249e-01
3.917525773195876249e-01 2.639175257731958824e-01 2.474226804123711571e-02 3.195876288659794118e-01
5.454545454545455252e-01 1.898989898989899283e-01 1.212121212121212294e-02 2.525252525252525415e-01
3.061224489795918435e-01 3.836734693877551505e-01 1.428571428571428874e-02 2.959183673469387710e-01
3.061224489795918435e-01 3.836734693877551505e-01 1.428571428571428874e-02 2.959183673469387710e-01
3.673469387755102233e-01 3.367346938775510057e-01 1.020408163265306214e-02 2.857142857142857539e-01
3.195876288659794118e-01 2.659793814432990233e-01 2.268041237113402331e-02 3.917525773195876249e-01
3.917525773195876249e-01 2.639175257731958824e-01 2.474226804123711571e-02 3.195876288659794118e-01
3.673469387755102233e-01 3.367346938775510057e-01 1.020408163265306214e-02 2.857142857142857539e-01
3.061224489795918435e-01 3.836734693877551505e-01 1.428571428571428874e-02 2.959183673469387710e-01
3.917525773195876249e-01 2.639175257731958824e-01 2.474226804123711571e-02 3.195876288659794118e-01
3.265306122448979886e-01 3.000000000000000444e-01 1.632653061224489943e-02 3.571428571428571508e-01
5.454545454545455252e-01 1.898989898989899283e-01 1.212121212121212294e-02 2.525252525252525415e-01
3.673469387755102233e-01 3.367346938775510057e-01 1.020408163265306214e-02 2.857142857142857539e-01
2.653061224489796088e-01 3.040816326530612068e-01 2.244897959183673672e-02 4.081632653061224580e-01
2.164948453608247503e-01 4.804123711340206881e-01 5.567010309278350860e-02 2.474226804123711432e-01
3.163265306122449161e-01 2.306122448979592010e-01 2.448979591836734915e-02 4.285714285714285476e-01
3.163265306122449161e-01 2.306122448979592010e-01 2.448979591836734915e-02 4.285714285714285476e-01
2.653061224489796088e-01 3.040816326530612068e-01 2.244897959183673672e-02 4.081632653061224580e-01
2.959183673469387710e-01 3.755102040816326592e-01 3.265306122448979886e-02 2.959183673469387710e-01
5.454545454545455252e-01 1.898989898989899283e-01 1.212121212121212294e-02 2.525252525252525415e-01
2.959183673469387710e-01 3.755102040816326592e-01 3.265306122448979886e-02 2.959183673469387710e-01
2.959183673469387710e-01 3.755102040816326592e-01 3.265306122448979886e-02 2.959183673469387710e-01
3.195876288659794118e-01 2.659793814432990233e-01 2.268041237113402331e-02 3.917525773195876249e-01
2.164948453608247503e-01 4.804123711340206881e-01 5.567010309278350860e-02 2.474226804123711432e-01
3.265306122448979886e-01 3.000000000000000444e-01 1.632653061224489943e-02 3.571428571428571508e-01
2.653061224489796088e-01 3.040816326530612068e-01 2.244897959183673672e-02 4.081632653061224580e-01
3.163265306122449161e-01 2.306122448979592010e-01 2.448979591836734915e-02 4.285714285714285476e-01
2.164948453608247503e-01 4.804123711340206881e-01 5.567010309278350860e-02 2.474226804123711432e-01
4.693877551020408379e-01 5.714285714285715495e-02 1.428571428571428874e-02 4.591836734693877653e-01
2.727272727272727071e-01 3.010101010101010055e-01 3.232323232323232320e-02 3.939393939393939226e-01
2.959183673469387710e-01 3.673469387755102789e-01 2.040816326530612429e-02 3.163265306122449161e-01
3.917525773195876249e-01 2.845360824742267924e-01 1.443298969072165198e-02 3.092783505154639290e-01
3.673469387755101678e-01 2.285714285714285643e-01 6.122448979591836420e-03 3.979591836734693855e-01
4.795918367346938549e-01 3.224489795918367707e-01 4.489795918367347344e-02 1.530612244897959218e-01
2.959183673469387710e-01 3.673469387755102789e-01 2.040816326530612429e-02 3.163265306122449161e-01
7.755102040816326259e-01 1.795918367346938938e-01 2.448979591836734915e-02 2.040816326530612429e-02
2.857142857142857539e-01 2.489795918367347094e-01 1.632653061224489943e-02 4.489795918367346927e-01
2.755102040816326814e-01 3.285714285714285698e-01 1.836734693877551186e-02 3.775510204081632404e-01
2.959183673469387710e-01 3.673469387755102789e-01 2.040816326530612429e-02 3.163265306122449161e-01
3.917525773195876249e-01 2.845360824742267924e-01 1.443298969072165198e-02 3.092783505154639290e-01
4.693877551020408379e-01 5.714285714285715495e-02 1.428571428571428874e-02 4.591836734693877653e-01
2.448979591836734637e-01 3.346938775510204245e-01 4.285714285714285754e-02 3.775510204081632404e-01
3.673469387755101678e-01 2.285714285714285643e-01 6.122448979591836420e-03 3.979591836734693855e-01
2.448979591836734637e-01 3.346938775510204245e-01 4.285714285714285754e-02 3.775510204081632404e-01
7.755102040816326259e-01 1.795918367346938938e-01 2.448979591836734915e-02 2.040816326530612429e-02
2.727272727272727071e-01 3.010101010101010055e-01 3.232323232323232320e-02 3.939393939393939226e-01
7.755102040816326259e-01 1.795918367346938938e-01 2.448979591836734915e-02 2.040816326530612429e-02
2.857142857142857539e-01 2.489795918367347094e-01 1.632653061224489943e-02 4.489795918367346927e-01
2.755102040816326814e-01 3.285714285714285698e-01 1.836734693877551186e-02 3.775510204081632404e-01
2.448979591836734637e-01 3.346938775510204245e-01 4.285714285714285754e-02 3.775510204081632404e-01
3.917525773195876249e-01 2.845360824742267924e-01 1.443298969072165198e-02 3.092783505154639290e-01
4.795918367346938549e-01 3.224489795918367707e-01 4.489795918367347344e-02 1.530612244897959218e-01
2.755102040816326814e-01 3.285714285714285698e-01 1.836734693877551186e-02 3.775510204081632404e-01
4.693877551020408379e-01 5.714285714285715495e-02 1.428571428571428874e-02 4.591836734693877653e-01
2.857142857142857539e-01 2.489795918367347094e-01 1.632653061224489943e-02 4.489795918367346927e-01
3.673469387755101678e-01 2.285714285714285643e-01 6.122448979591836420e-03 3.979591836734693855e-01
4.795918367346938549e-01 3.224489795918367707e-01 4.489795918367347344e-02 1.530612244897959218e-01
2.727272727272727071e-01 3.010101010101010055e-01 3.232323232323232320e-02 3.939393939393939226e-01
6.565656565656565746e-01 3.090909090909091383e-01 3.434343434343434948e-02 0.000000000000000000e+00
3.469387755102041337e-01 5.673469387755102344e-01 4.489795918367347344e-02 4.081632653061224858e-02
6.122448979591836871e-01 6.734693877551022057e-02 1.428571428571428874e-02 3.061224489795918435e-01
2.551020408163265363e-01 2.857142857142856984e-01 4.081632653061224858e-02 4.183673469387754751e-01
3.877551020408163129e-01 3.448979591836734970e-01 1.224489795918367457e-02 2.551020408163265363e-01
4.489795918367346927e-01 3.142857142857142794e-01 2.244897959183673672e-02 2.142857142857142738e-01
6.565656565656565746e-01 3.090909090909091383e-01 3.434343434343434948e-02 0.000000000000000000e+00
2.755102040816326259e-01 3.163265306122449161e-01 4.081632653061224858e-02 3.673469387755101678e-01
3.673469387755102233e-01 9.591836734693878763e-02 1.632653061224489943e-02 5.204081632653061451e-01
2.755102040816326259e-01 3.163265306122449161e-01 4.081632653061224858e-02 3.673469387755101678e-01
6.122448979591836871e-01 6.734693877551022057e-02 1.428571428571428874e-02 3.061224489795918435e-01
6.494845360824742508e-01 2.680412371134021088e-01 3.092783505154639290e-02 5.154639175257732381e-02
2.551020408163265363e-01 2.857142857142856984e-01 4.081632653061224858e-02 4.183673469387754751e-01
4.489795918367346927e-01 3.142857142857142794e-01 2.244897959183673672e-02 2.142857142857142738e-01
2.755102040816326259e-01 3.163265306122449161e-01 4.081632653061224858e-02 3.673469387755101678e-01
4.489795918367346927e-01 3.142857142857142794e-01 2.244897959183673672e-02 2.142857142857142738e-01
6.494845360824742508e-01 2.680412371134021088e-01 3.092783505154639290e-02 5.154639175257732381e-02
4.387755102040816202e-01 3.081632653061224802e-01 4.897959183673469830e-02 2.040816326530612290e-01
4.387755102040816202e-01 3.081632653061224802e-01 4.897959183673469830e-02 2.040816326530612290e-01
6.122448979591836871e-01 6.734693877551022057e-02 1.428571428571428874e-02 3.061224489795918435e-01
3.673469387755102233e-01 9.591836734693878763e-02 1.632653061224489943e-02 5.204081632653061451e-01
3.469387755102041337e-01 5.673469387755102344e-01 4.489795918367347344e-02 4.081632653061224858e-02
6.565656565656565746e-01 3.090909090909091383e-01 3.434343434343434948e-02 0.000000000000000000e+00
3.469387755102041337e-01 5.673469387755102344e-01 4.489795918367347344e-02 4.081632653061224858e-02
3.673469387755102233e-01 9.591836734693878763e-02 1.632653061224489943e-02 5.204081632653061451e-01
4.387755102040816202e-01 3.081632653061224802e-01 4.897959183673469830e-02 2.040816326530612290e-01
3.877551020408163129e-01 3.448979591836734970e-01 1.224489795918367457e-02 2.551020408163265363e-01
3.877551020408163129e-01 3.448979591836734970e-01 1.224489795918367457e-02 2.551020408163265363e-01
6.494845360824742508e-01 2.680412371134021088e-01 3.092783505154639290e-02 5.154639175257732381e-02
2.551020408163265363e-01 2.857142857142856984e-01 4.081632653061224858e-02 4.183673469387754751e-01
5.510204081632652517e-01 1.632653061224489666e-01 0.000000000000000000e+00 2.857142857142856984e-01
3.265306122448979886e-01 4.469387755102041115e-01 5.306122448979592315e-02 1.734693877551020669e-01
4.693877551020408379e-01 1.857142857142857206e-01 1.836734693877551186e-02 3.265306122448979886e-01
8.686868686868687295e-01 9.696969696969698349e-02 2.424242424242424587e-02 1.010101010101010187e-02
4.693877551020408379e-01 1.857142857142857206e-01 1.836734693877551186e-02 3.265306122448979886e-01
2.886597938144330189e-01 3.319587628865979800e-01 1.855670103092783504e-02 3.608247422680412320e-01
5.204081632653061451e-01 1.448979591836734859e-01 8.163265306122449716e-03 3.265306122448979886e-01
8.686868686868687295e-01 9.696969696969698349e-02 2.424242424242424587e-02 1.010101010101010187e-02
7.474747474747475140e-01 1.939393939393939670e-01 4.848484848484849175e-02 1.010101010101010187e-02
3.917525773195876249e-01 3.608247422680412875e-01 5.154639175257733075e-02 1.958762886597938124e-01
5.510204081632652517e-01 1.632653061224489666e-01 0.000000000000000000e+00 2.857142857142856984e-01
3.163265306122449161e-01 2.428571428571428825e-01 2.244897959183673672e-02 4.183673469387754751e-01
7.216494845360825472e-02 2.783505154639175361e-01 4.123711340206186182e-02 6.082474226804123196e-01
7.216494845360825472e-02 2.783505154639175361e-01 4.123711340206186182e-02 6.082474226804123196e-01
5.204081632653061451e-01 1.448979591836734859e-01 8.163265306122449716e-03 3.265306122448979886e-01
8.686868686868687295e-01 9.696969696969698349e-02 2.424242424242424587e-02 1.010101010101010187e-02
2.886597938144330189e-01 3.319587628865979800e-01 1.855670103092783504e-02 3.608247422680412320e-01
3.917525773195876249e-01 3.608247422680412875e-01 5.154639175257733075e-02 1.958762886597938124e-01
5.510204081632652517e-01 1.632653061224489666e-01 0.000000000000000000e+00 2.857142857142856984e-01
3.163265306122449161e-01 2.428571428571428825e-01 2.244897959183673672e-02 4.183673469387754751e-01
7.474747474747475140e-01 1.939393939393939670e-01 4.848484848484849175e-02 1.010101010101010187e-02
3.917525773195876249e-01 3.608247422680412875e-01 5.154639175257733075e-02 1.958762886597938124e-01
5.204081632653061451e-01 1.448979591836734859e-01 8.163265306122449716e-03 3.265306122448979886e-01
2.886597938144330189e-01 3.319587628865979800e-01 1.855670103092783504e-02 3.608247422680412320e-01
3.265306122448979886e-01 4.469387755102041115e-01 5.306122448979592315e-02 1.734693877551020669e-01
4.693877551020408379e-01 1.857142857142857206e-01 1.836734693877551186e-02 3.265306122448979886e-01
7.216494845360825472e-02 2.783505154639175361e-01 4.123711340206186182e-02 6.082474226804123196e-01
7.474747474747475140e-01 1.939393939393939670e-01 4.848484848484849175e-02 1.010101010101010187e-02
3.163265306122449161e-01 2.428571428571428825e-01 2.244897959183673672e-02 4.183673469387754751e-01
3.265306122448979886e-01 4.469387755102041115e-01 5.306122448979592315e-02 1.734693877551020669e-01
2.448979591836734637e-01 2.816326530612245360e-01 4.489795918367347344e-02 4.285714285714285476e-01
3.775510204081632404e-01 5.510204081632653628e-01 6.122448979591837287e-02 1.020408163265306214e-02
7.959183673469387710e-01 1.551020408163265307e-01 3.877551020408163268e-02 1.020408163265306214e-02
5.353535353535353591e-01 3.555555555555556246e-01 8.888888888888890616e-02 2.020202020202020374e-02
3.061224489795918435e-01 3.061224489795918435e-01 2.040816326530612429e-02 3.673469387755102233e-01
6.494845360824742508e-01 2.680412371134021088e-01 3.092783505154639290e-02 5.154639175257732381e-02
6.494845360824742508e-01 2.680412371134021088e-01 3.092783505154639290e-02 5.154639175257732381e-02
6.494845360824742508e-01 2.680412371134021088e-01 3.092783505154639290e-02 5.154639175257732381e-02
2.448979591836734637e-01 2.816326530612245360e-01 4.489795918367347344e-02 4.285714285714285476e-01
5.353535353535353591e-01 3.555555555555556246e-01 8.888888888888890616e-02 2.020202020202020374e-02
7.575757575757575690e-01 2.121212121212121271e-01 3.030303030303030387e-02 0.000000000000000000e+00
3.775510204081632404e-01 5.510204081632653628e-01 6.122448979591837287e-02 1.020408163265306214e-02
7.959183673469387710e-01 1.551020408163265307e-01 3.877551020408163268e-02 1.020408163265306214e-02
3.939393939393939226e-01 3.191919191919191379e-01 3.434343434343434254e-02 2.525252525252524860e-01
6.530612244897959773e-01 2.959183673469387710e-01 4.081632653061224858e-02 1.020408163265306214e-02
3.061224489795918435e-01 3.061224489795918435e-01 2.040816326530612429e-02 3.673469387755102233e-01
5.353535353535353591e-01 3.555555555555556246e-01 8.888888888888890616e-02 2.020202020202020374e-02
5.000000000000000000e-01 2.408163265306122736e-01 1.428571428571428874e-02 2.448979591836734637e-01
5.000000000000000000e-01 2.408163265306122736e-01 1.428571428571428874e-02 2.448979591836734637e-01
7.575757575757575690e-01 2.121212121212121271e-01 3.030303030303030387e-02 0.000000000000000000e+00
3.775510204081632404e-01 5.510204081632653628e-01 6.122448979591837287e-02 1.020408163265306214e-02
7.959183673469387710e-01 1.551020408163265307e-01 3.877551020408163268e-02 1.020408163265306214e-02
5.000000000000000000e-01 2.408163265306122736e-01 1.428571428571428874e-02 2.448979591836734637e-01
3.939393939393939226e-01 3.191919191919191379e-01 3.434343434343434254e-02 2.525252525252524860e-01
6.530612244897959773e-01 2.959183673469387710e-01 4.081632653061224858e-02 1.020408163265306214e-02
3.061224489795918435e-01 3.061224489795918435e-01 2.040816326530612429e-02 3.673469387755102233e-01
6.530612244897959773e-01 2.959183673469387710e-01 4.081632653061224858e-02 1.020408163265306214e-02
7.575757575757575690e-01 2.121212121212121271e-01 3.030303030303030387e-02 0.000000000000000000e+00
2.448979591836734637e-01 2.816326530612245360e-01 4.489795918367347344e-02 4.285714285714285476e-01
3.939393939393939226e-01 3.191919191919191379e-01 3.434343434343434254e-02 2.525252525252524860e-01
2.959183673469387710e-01 6.551020408163265030e-01 3.877551020408163268e-02 1.020408163265306214e-02
3.877551020408163129e-01 2.510204081632653184e-01 3.469387755102041476e-02 3.265306122448979886e-01
4.226804123711340178e-01 1.319587628865979412e-01 2.268041237113402331e-02 4.226804123711340178e-01
3.061224489795918435e-01 2.428571428571428825e-01 2.244897959183673672e-02 4.285714285714285476e-01
2.346938775510204189e-01 4.000000000000000222e-01 4.897959183673469830e-02 3.163265306122449161e-01
3.061224489795918435e-01 2.428571428571428825e-01 2.244897959183673672e-02 4.285714285714285476e-01
2.959183673469387710e-01 6.551020408163265030e-01 3.877551020408163268e-02 1.020408163265306214e-02
4.226804123711340178e-01 1.319587628865979412e-01 2.268041237113402331e-02 4.226804123711340178e-01
2.828282828282828176e-01 3.010101010101010055e-01 3.232323232323232320e-02 3.838383838383838120e-01
2.653061224489796088e-01 3.142857142857142794e-01 2.244897959183673672e-02 3.979591836734693855e-01
2.653061224489796088e-01 3.408163265306122791e-01 2.653061224489796158e-02 3.673469387755102233e-01
4.226804123711340178e-01 1.319587628865979412e-01 2.268041237113402331e-02 4.226804123711340178e-01
4.489795918367346927e-01 2.795918367346938993e-01 1.632653061224489943e-02 2.551020408163265363e-01
2.828282828282828176e-01 3.010101010101010055e-01 3.232323232323232320e-02 3.838383838383838120e-01
3.877551020408163129e-01 2.510204081632653184e-01 3.469387755102041476e-02 3.265306122448979886e-01
3.673469387755102233e-01 5.551020408163265252e-01 7.755102040816326536e-02 0.000000000000000000e+00
2.653061224489796088e-01 3.408163265306122791e-01 2.653061224489796158e-02 3.673469387755102233e-01
3.061224489795918435e-01 2.081632653061224747e-01 1.632653061224489943e-02 4.693877551020408379e-01
2.653061224489796088e-01 3.142857142857142794e-01 2.244897959183673672e-02 3.979591836734693855e-01
2.653061224489796088e-01 3.408163265306122791e-01 2.653061224489796158e-02 3.673469387755102233e-01
4.489795918367346927e-01 2.795918367346938993e-01 1.632653061224489943e-02 2.551020408163265363e-01
2.959183673469387710e-01 6.551020408163265030e-01 3.877551020408163268e-02 1.020408163265306214e-02
3.061224489795918435e-01 2.081632653061224747e-01 1.632653061224489943e-02 4.693877551020408379e-01
3.673469387755102233e-01 5.551020408163265252e-01 7.755102040816326536e-02 0.000000000000000000e+00
3.877551020408163129e-01 2.510204081632653184e-01 3.469387755102041476e-02 3.265306122448979886e-01
2.346938775510204189e-01 4.000000000000000222e-01 4.897959183673469830e-02 3.163265306122449161e-01
3.061224489795918435e-01 2.081632653061224747e-01 1.632653061224489943e-02 4.693877551020408379e-01
3.061224489795918435e-01 2.428571428571428825e-01 2.244897959183673672e-02 4.285714285714285476e-01
2.653061224489796088e-01 3.142857142857142794e-01 2.244897959183673672e-02 3.979591836734693855e-01
2.346938775510204189e-01 4.000000000000000222e-01 4.897959183673469830e-02 3.163265306122449161e-01
3.061224489795918435e-01 2.081632653061224747e-01 1.632653061224489943e-02 4.693877551020408379e-01
3.673469387755102233e-01 5.551020408163265252e-01 7.755102040816326536e-02 0.000000000000000000e+00
4.489795918367346927e-01 2.795918367346938993e-01 1.632653061224489943e-02 2.551020408163265363e-01
2.828282828282828176e-01 3.010101010101010055e-01 3.232323232323232320e-02 3.838383838383838120e-01
2.448979591836734637e-01 3.346938775510204245e-01 4.285714285714285754e-02 3.775510204081632404e-01
2.448979591836734637e-01 3.346938775510204245e-01 4.285714285714285754e-02 3.775510204081632404e-01
2.959183673469387710e-01 3.795918367346939326e-01 6.938775510204082952e-02 2.551020408163265363e-01
2.959183673469387710e-01 3.795918367346939326e-01 6.938775510204082952e-02 2.551020408163265363e-01
3.030303030303030387e-01 2.727272727272727626e-01 0.000000000000000000e+00 4.242424242424242542e-01
3.163265306122449161e-01 1.673469387755102122e-01 2.653061224489796158e-02 4.897959183673469274e-01
3.877551020408163129e-01 3.367346938775510057e-01 1.020408163265306214e-02 2.653061224489796088e-01
2.448979591836734637e-01 3.346938775510204245e-01 4.285714285714285754e-02 3.775510204081632404e-01
3.877551020408163129e-01 3.367346938775510057e-01 1.020408163265306214e-02 2.653061224489796088e-01
3.030303030303030387e-01 2.727272727272727626e-01 0.000000000000000000e+00 4.242424242424242542e-01
3.265306122448979886e-01 3.306122448979592066e-01 1.632653061224489943e-02 3.265306122448979886e-01
3.163265306122449161e-01 1.673469387755102122e-01 2.653061224489796158e-02 4.897959183673469274e-01
2.653061224489796088e-01 3.285714285714285698e-01 1.836734693877551186e-02 3.877551020408163129e-01
6.122448979591836593e-02 4.163265306122448939e-01 5.306122448979592315e-02 4.693877551020408379e-01
2.653061224489796088e-01 3.285714285714285698e-01 1.836734693877551186e-02 3.877551020408163129e-01
6.122448979591836593e-02 4.163265306122448939e-01 5.306122448979592315e-02 4.693877551020408379e-01
6.122448979591836593e-02 4.163265306122448939e-01 5.306122448979592315e-02 4.693877551020408379e-01
3.265306122448979886e-01 3.306122448979592066e-01 1.632653061224489943e-02 3.265306122448979886e-01
3.505154639175258047e-01 2.680412371134021088e-01 2.061855670103093091e-02 3.608247422680412320e-01
3.030303030303030387e-01 2.727272727272727626e-01 0.000000000000000000e+00 4.242424242424242542e-01
2.886597938144330189e-01 2.989690721649485017e-01 2.061855670103093091e-02 3.917525773195876249e-01
3.505154639175258047e-01 2.680412371134021088e-01 2.061855670103093091e-02 3.608247422680412320e-01
2.653061224489796088e-01 3.285714285714285698e-01 1.836734693877551186e-02 3.877551020408163129e-01
3.877551020408163129e-01 3.367346938775510057e-01 1.020408163265306214e-02 2.653061224489796088e-01
